GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Not Hispanic or Latino:,Margin of Error; Not Hispanic or Latino:,Estimate; Not Hispanic or Latino: - White alone,Margin of Error; Not Hispanic or Latino: - White alone,Estimate; Not Hispanic or Latino: - Black or African American alone,Margin of Error; Not Hispanic or Latino: - Black or African American alone,Estimate; Not Hispanic or Latino: - American Indian and Alaska Native alone,Margin of Error; Not Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Not Hispanic or Latino: - Asian alone,Margin of Error; Not Hispanic or Latino: - Asian alone,Estimate; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Not Hispanic or Latino: - Some other race alone,Margin of Error; Not Hispanic or Latino: - Some other race alone,Estimate; Not Hispanic or Latino: - Two or more races:,Margin of Error; Not Hispanic or Latino: - Two or more races:,Estimate; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,Margin of Error; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races",Estimate; Hispanic or Latino:,Margin of Error; Hispanic or Latino:,Estimate; Hispanic or Latino: - White alone,Margin of Error; Hispanic or Latino: - White alone,Estimate; Hispanic or Latino: - Black or African American alone,Margin of Error; Hispanic or Latino: - Black or African American alone,Estimate; Hispanic or Latino: - American Indian and Alaska Native alone,Margin of Error; Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Hispanic or Latino: - Asian alone,Margin of Error; Hispanic or Latino: - Asian alone,Estimate; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Hispanic or Latino: - Some other race alone,Margin of Error; Hispanic or Latino: - Some other race alone,Estimate; Hispanic or Latino: - Two or more races:,Margin of Error; Hispanic or Latino: - Two or more races:,Estimate; Hispanic or Latino: - Two or more races: - Two races including Some other race,Margin of Error; Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races"
1500000US170318048043,170318048043,"Block Group 3, Census Tract 8048.04, Cook County, Illinois",1430,406,583,181,502,186,67,97,0,11,0,11,0,11,0,11,14,24,0,11,14,24,847,412,343,282,0,11,0,11,0,11,0,11,504,422,0,11,0,11,0,11
1500000US170318048044,170318048044,"Block Group 4, Census Tract 8048.04, Cook County, Illinois",1606,347,1590,345,915,239,15,24,0,11,578,324,0,11,0,11,82,79,0,11,82,79,16,26,16,26,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318048051,170318048051,"Block Group 1, Census Tract 8048.05, Cook County, Illinois",1600,399,1109,355,669,250,239,271,0,11,175,135,0,11,0,11,26,40,0,11,26,40,491,292,426,298,0,11,0,11,0,11,0,11,65,79,0,11,0,11,0,11
1500000US170318048052,170318048052,"Block Group 2, Census Tract 8048.05, Cook County, Illinois",858,332,485,183,294,170,25,40,0,11,160,130,0,11,0,11,6,14,0,11,6,14,373,355,194,273,0,11,0,11,0,11,0,11,179,249,0,11,0,11,0,11
1500000US170318048053,170318048053,"Block Group 3, Census Tract 8048.05, Cook County, Illinois",1412,422,1396,423,1203,434,28,45,0,11,131,137,0,11,0,11,34,58,0,11,34,58,16,29,16,29,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318048054,170318048054,"Block Group 4, Census Tract 8048.05, Cook County, Illinois",3173,583,3134,574,2426,465,321,442,0,11,344,224,0,11,0,11,43,78,0,11,43,78,39,66,39,66,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318048061,170318048061,"Block Group 1, Census Tract 8048.06, Cook County, Illinois",744,312,522,218,522,218,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,222,250,40,60,0,11,0,11,0,11,0,11,182,250,0,11,0,11,0,11
1500000US170318048062,170318048062,"Block Group 2, Census Tract 8048.06, Cook County, Illinois",1176,347,988,328,629,182,105,127,0,11,254,253,0,11,0,11,0,11,0,11,0,11,188,174,85,89,0,11,0,11,0,11,0,11,103,154,0,11,0,11,0,11
1500000US170318048063,170318048063,"Block Group 3, Census Tract 8048.06, Cook County, Illinois",1971,436,1316,369,715,247,314,216,0,11,287,174,0,11,0,11,0,11,0,11,0,11,655,286,295,234,0,11,0,11,0,11,0,11,360,209,0,11,0,11,0,11
1500000US170318048071,170318048071,"Block Group 1, Census Tract 8048.07, Cook County, Illinois",867,191,637,143,605,136,0,11,0,11,32,49,0,11,0,11,0,11,0,11,0,11,230,151,46,56,0,11,13,23,0,11,0,11,86,127,85,98,0,11,85,98
1500000US170318048072,170318048072,"Block Group 2, Census Tract 8048.07, Cook County, Illinois",1034,192,1034,192,1001,195,0,11,0,11,15,18,0,11,0,11,18,28,0,11,18,28,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318048073,170318048073,"Block Group 3, Census Tract 8048.07, Cook County, Illinois",1928,252,1695,223,1092,208,302,221,0,11,273,204,0,11,0,11,28,46,0,11,28,46,233,148,178,135,0,11,0,11,0,11,0,11,55,71,0,11,0,11,0,11
1500000US170318048074,170318048074,"Block Group 4, Census Tract 8048.07, Cook County, Illinois",1174,339,1017,260,775,192,63,96,0,11,167,221,0,11,0,11,12,19,0,11,12,19,157,176,157,176,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318048081,170318048081,"Block Group 1, Census Tract 8048.08, Cook County, Illinois",857,193,742,193,652,156,9,14,0,11,81,107,0,11,0,11,0,11,0,11,0,11,115,167,115,167,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318048082,170318048082,"Block Group 2, Census Tract 8048.08, Cook County, Illinois",975,180,824,163,724,165,0,11,8,12,78,50,0,11,0,11,14,22,0,11,14,22,151,119,151,119,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318048083,170318048083,"Block Group 3, Census Tract 8048.08, Cook County, Illinois",723,127,686,141,682,141,0,11,0,11,4,7,0,11,0,11,0,11,0,11,0,11,37,47,37,47,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318048091,170318048091,"Block Group 1, Census Tract 8048.09, Cook County, Illinois",1431,240,1421,241,1031,201,48,52,0,11,316,176,0,11,0,11,26,33,0,11,26,33,10,16,10,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318048092,170318048092,"Block Group 2, Census Tract 8048.09, Cook County, Illinois",1682,249,1647,248,1545,242,0,11,0,11,92,106,0,11,0,11,10,17,0,11,10,17,35,43,35,43,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318048093,170318048093,"Block Group 3, Census Tract 8048.09, Cook County, Illinois",1075,255,1048,254,913,252,0,11,0,11,102,121,0,11,0,11,33,45,0,11,33,45,27,31,27,31,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318048101,170318048101,"Block Group 1, Census Tract 8048.10, Cook County, Illinois",1062,229,923,227,584,163,117,130,0,11,156,144,0,11,0,11,66,73,0,11,66,73,139,123,139,123,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318048102,170318048102,"Block Group 2, Census Tract 8048.10, Cook County, Illinois",1281,341,1192,348,917,288,0,11,0,11,275,330,0,11,0,11,0,11,0,11,0,11,89,95,47,73,0,11,0,11,0,11,0,11,0,11,42,64,0,11,42,64
1500000US170318048103,170318048103,"Block Group 3, Census Tract 8048.10, Cook County, Illinois",2461,452,2207,398,1893,393,103,79,0,11,203,123,0,11,0,11,8,16,0,11,8,16,254,304,165,181,0,11,0,11,0,11,0,11,88,127,1,7,0,11,1,7
1500000US170318048104,170318048104,"Block Group 4, Census Tract 8048.10, Cook County, Illinois",2213,478,1732,458,1252,357,114,139,0,11,336,331,0,11,0,11,30,46,0,11,30,46,481,295,137,114,0,11,0,11,0,11,0,11,314,328,30,48,30,48,0,11
1500000US170318049011,170318049011,"Block Group 1, Census Tract 8049.01, Cook County, Illinois",1849,384,1762,367,1659,364,0,11,0,11,103,94,0,11,0,11,0,11,0,11,0,11,87,87,87,87,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318049012,170318049012,"Block Group 2, Census Tract 8049.01, Cook County, Illinois",719,213,681,208,681,208,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,38,87,38,87,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318049013,170318049013,"Block Group 3, Census Tract 8049.01, Cook County, Illinois",1489,464,1420,465,1204,434,15,24,0,11,100,117,0,11,0,11,101,117,0,11,101,117,69,91,51,83,0,11,0,11,0,11,0,11,18,31,0,11,0,11,0,11
1500000US170318049014,170318049014,"Block Group 4, Census Tract 8049.01, Cook County, Illinois",725,222,718,223,604,214,6,13,0,11,108,89,0,11,0,11,0,11,0,11,0,11,7,14,0,11,0,11,0,11,0,11,0,11,7,14,0,11,0,11,0,11
1500000US170318049015,170318049015,"Block Group 5, Census Tract 8049.01, Cook County, Illinois",1119,282,1095,281,1059,283,36,23,0,11,0,11,0,11,0,11,0,11,0,11,0,11,24,36,24,36,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318049016,170318049016,"Block Group 6, Census Tract 8049.01, Cook County, Illinois",433,147,433,147,433,147,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318049021,170318049021,"Block Group 1, Census Tract 8049.02, Cook County, Illinois",1334,313,1223,290,995,270,0,11,0,11,143,139,0,11,0,11,85,67,28,47,57,49,111,125,111,125,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318049022,170318049022,"Block Group 2, Census Tract 8049.02, Cook County, Illinois",1488,469,1065,276,1013,269,1,2,0,11,35,60,0,11,0,11,16,25,0,11,16,25,423,480,161,272,0,11,0,11,0,11,0,11,262,408,0,11,0,11,0,11
1500000US170318049023,170318049023,"Block Group 3, Census Tract 8049.02, Cook County, Illinois",1113,339,846,286,609,283,0,11,14,24,178,173,0,11,0,11,45,68,0,11,45,68,267,208,67,68,0,11,0,11,0,11,0,11,200,189,0,11,0,11,0,11
1500000US170318049024,170318049024,"Block Group 4, Census Tract 8049.02, Cook County, Illinois",852,294,852,294,651,214,0,11,0,11,201,279,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318049025,170318049025,"Block Group 5, Census Tract 8049.02, Cook County, Illinois",966,327,948,327,701,273,0,11,0,11,247,169,0,11,0,11,0,11,0,11,0,11,18,29,18,29,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318050011,170318050011,"Block Group 1, Census Tract 8050.01, Cook County, Illinois",857,192,836,192,763,187,24,38,0,11,20,19,0,11,0,11,29,32,0,11,29,32,21,33,21,33,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318050012,170318050012,"Block Group 2, Census Tract 8050.01, Cook County, Illinois",1058,206,947,214,815,178,0,11,0,11,95,123,0,11,0,11,37,56,0,11,37,56,111,105,111,105,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318050013,170318050013,"Block Group 3, Census Tract 8050.01, Cook County, Illinois",1611,219,1472,206,1463,206,0,11,0,11,0,11,0,11,0,11,9,15,0,11,9,15,139,103,139,103,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318050014,170318050014,"Block Group 4, Census Tract 8050.01, Cook County, Illinois",1330,263,1241,218,1241,218,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,89,124,89,124,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318050021,170318050021,"Block Group 1, Census Tract 8050.02, Cook County, Illinois",1762,393,1686,405,1112,368,32,28,0,11,488,181,0,11,0,11,54,93,0,11,54,93,76,106,0,11,0,11,0,11,0,11,0,11,76,106,0,11,0,11,0,11
1500000US170318050022,170318050022,"Block Group 2, Census Tract 8050.02, Cook County, Illinois",1721,312,1663,304,1401,313,46,77,0,11,216,135,0,11,0,11,0,11,0,11,0,11,58,67,19,24,0,11,0,11,0,11,0,11,39,64,0,11,0,11,0,11
1500000US170318050023,170318050023,"Block Group 3, Census Tract 8050.02, Cook County, Illinois",1129,255,1070,249,656,239,64,62,0,11,350,190,0,11,0,11,0,11,0,11,0,11,59,76,0,11,0,11,0,11,0,11,0,11,59,76,0,11,0,11,0,11
1500000US170318050024,170318050024,"Block Group 4, Census Tract 8050.02, Cook County, Illinois",1067,406,581,253,355,201,155,119,0,11,71,101,0,11,0,11,0,11,0,11,0,11,486,411,0,11,17,27,16,26,0,11,0,11,453,405,0,11,0,11,0,11
1500000US170318050025,170318050025,"Block Group 5, Census Tract 8050.02, Cook County, Illinois",968,337,921,317,770,321,0,11,0,11,129,123,0,11,0,11,22,27,0,11,22,27,47,55,0,11,0,11,0,11,0,11,0,11,47,55,0,11,0,11,0,11
1500000US170318051051,170318051051,"Block Group 1, Census Tract 8051.05, Cook County, Illinois",3033,673,492,286,296,200,73,122,0,11,54,98,69,119,0,11,0,11,0,11,0,11,2541,694,663,509,0,11,0,11,0,11,0,11,1878,771,0,11,0,11,0,11
1500000US170318051052,170318051052,"Block Group 2, Census Tract 8051.05, Cook County, Illinois",1209,322,1017,283,512,239,296,246,0,11,209,145,0,11,0,11,0,11,0,11,0,11,192,175,192,175,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318051053,170318051053,"Block Group 3, Census Tract 8051.05, Cook County, Illinois",1451,466,1406,464,1060,419,0,11,0,11,346,206,0,11,0,11,0,11,0,11,0,11,45,50,45,50,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318051054,170318051054,"Block Group 4, Census Tract 8051.05, Cook County, Illinois",1575,520,1197,341,1109,325,38,64,0,11,50,75,0,11,0,11,0,11,0,11,0,11,378,417,200,311,0,11,0,11,0,11,0,11,178,255,0,11,0,11,0,11
1500000US170318051061,170318051061,"Block Group 1, Census Tract 8051.06, Cook County, Illinois",1132,214,1078,203,963,208,99,88,0,11,7,11,0,11,0,11,9,14,0,11,9,14,54,75,54,75,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318051062,170318051062,"Block Group 2, Census Tract 8051.06, Cook County, Illinois",1536,256,1527,254,1380,259,9,14,0,11,109,79,0,11,0,11,29,32,0,11,29,32,9,15,9,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318051071,170318051071,"Block Group 1, Census Tract 8051.07, Cook County, Illinois",1906,385,1202,319,729,247,121,89,0,11,340,238,0,11,0,11,12,20,12,20,0,11,704,299,187,152,48,62,0,11,0,11,0,11,380,264,89,111,89,111,0,11
1500000US170318051072,170318051072,"Block Group 2, Census Tract 8051.07, Cook County, Illinois",1402,412,1163,384,676,268,142,184,0,11,260,223,0,11,0,11,85,98,0,11,85,98,239,209,44,41,0,11,140,202,0,11,0,11,55,61,0,11,0,11,0,11
1500000US170318051073,170318051073,"Block Group 3, Census Tract 8051.07, Cook County, Illinois",962,312,948,311,841,321,0,11,0,11,107,75,0,11,0,11,0,11,0,11,0,11,14,23,14,23,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318051074,170318051074,"Block Group 4, Census Tract 8051.07, Cook County, Illinois",2154,537,1215,460,851,259,14,22,39,61,115,136,0,11,0,11,196,301,0,11,196,301,939,452,227,275,0,11,0,11,0,11,0,11,712,408,0,11,0,11,0,11
1500000US170318051075,170318051075,"Block Group 5, Census Tract 8051.07, Cook County, Illinois",529,210,413,159,198,145,0,11,0,11,215,107,0,11,0,11,0,11,0,11,0,11,116,153,22,31,0,11,0,11,0,11,0,11,94,150,0,11,0,11,0,11
1500000US170318051081,170318051081,"Block Group 1, Census Tract 8051.08, Cook County, Illinois",3375,763,854,333,523,297,0,11,0,11,331,188,0,11,0,11,0,11,0,11,0,11,2521,765,228,253,0,11,0,11,0,11,0,11,2275,804,18,30,0,11,18,30
1500000US170318051082,170318051082,"Block Group 2, Census Tract 8051.08, Cook County, Illinois",2009,364,1867,374,900,296,201,154,0,11,740,295,0,11,13,21,13,20,0,11,13,20,142,99,142,99,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318051083,170318051083,"Block Group 3, Census Tract 8051.08, Cook County, Illinois",860,259,845,248,599,237,103,141,0,11,129,126,0,11,0,11,14,25,0,11,14,25,15,26,15,26,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318051084,170318051084,"Block Group 4, Census Tract 8051.08, Cook County, Illinois",900,361,630,231,539,227,33,55,0,11,36,56,0,11,0,11,22,25,0,11,22,25,270,251,179,218,0,11,40,61,0,11,0,11,51,87,0,11,0,11,0,11
1500000US170318051091,170318051091,"Block Group 1, Census Tract 8051.09, Cook County, Illinois",1344,271,1338,272,1180,254,0,11,0,11,158,114,0,11,0,11,0,11,0,11,0,11,6,10,6,10,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318051092,170318051092,"Block Group 2, Census Tract 8051.09, Cook County, Illinois",1852,273,1789,271,1621,280,42,64,0,11,118,113,0,11,0,11,8,12,0,11,8,12,63,63,63,63,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318051093,170318051093,"Block Group 3, Census Tract 8051.09, Cook County, Illinois",1126,230,1107,231,1007,203,0,11,0,11,100,92,0,11,0,11,0,11,0,11,0,11,19,20,19,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318051101,170318051101,"Block Group 1, Census Tract 8051.10, Cook County, Illinois",2258,332,2189,332,1652,292,21,22,0,11,472,309,0,11,11,17,33,49,0,11,33,49,69,47,61,45,0,11,0,11,0,11,0,11,8,13,0,11,0,11,0,11
1500000US170318051102,170318051102,"Block Group 2, Census Tract 8051.10, Cook County, Illinois",933,219,933,219,876,206,53,64,0,11,4,8,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318051103,170318051103,"Block Group 3, Census Tract 8051.10, Cook County, Illinois",332,89,316,86,292,79,14,21,0,11,10,16,0,11,0,11,0,11,0,11,0,11,16,26,16,26,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318051104,170318051104,"Block Group 4, Census Tract 8051.10, Cook County, Illinois",691,127,645,127,645,127,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,46,76,46,76,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318051111,170318051111,"Block Group 1, Census Tract 8051.11, Cook County, Illinois",1127,349,1093,351,856,319,0,11,0,11,237,260,0,11,0,11,0,11,0,11,0,11,34,53,34,53,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318051112,170318051112,"Block Group 2, Census Tract 8051.11, Cook County, Illinois",868,350,845,349,590,232,0,11,31,46,224,268,0,11,0,11,0,11,0,11,0,11,23,37,23,37,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318051113,170318051113,"Block Group 3, Census Tract 8051.11, Cook County, Illinois",2550,510,1974,441,1621,396,0,11,0,11,309,264,0,11,44,75,0,11,0,11,0,11,576,378,251,256,0,11,0,11,0,11,0,11,325,280,0,11,0,11,0,11
1500000US170318051114,170318051114,"Block Group 4, Census Tract 8051.11, Cook County, Illinois",1322,454,319,276,11,18,0,11,0,11,308,277,0,11,0,11,0,11,0,11,0,11,1003,448,407,492,0,11,0,11,0,11,0,11,596,461,0,11,0,11,0,11
1500000US170318051115,170318051115,"Block Group 5, Census Tract 8051.11, Cook County, Illinois",837,349,232,121,220,120,0,11,0,11,12,20,0,11,0,11,0,11,0,11,0,11,605,354,0,11,0,11,0,11,0,11,0,11,605,354,0,11,0,11,0,11
1500000US170318051116,170318051116,"Block Group 6, Census Tract 8051.11, Cook County, Illinois",844,296,710,281,150,96,246,184,0,11,248,200,11,19,0,11,55,73,0,11,55,73,134,150,95,137,0,11,0,11,0,11,0,11,39,60,0,11,0,11,0,11
1500000US170318051121,170318051121,"Block Group 1, Census Tract 8051.12, Cook County, Illinois",1575,263,1393,252,825,233,10,16,0,11,485,199,0,11,0,11,73,71,35,53,38,45,182,123,90,68,0,11,0,11,0,11,0,11,83,115,9,13,9,13,0,11
1500000US170318051122,170318051122,"Block Group 2, Census Tract 8051.12, Cook County, Illinois",1372,246,1269,226,950,188,0,11,0,11,290,121,0,11,0,11,29,44,0,11,29,44,103,81,75,76,0,11,0,11,0,11,0,11,28,45,0,11,0,11,0,11
1500000US170318052011,170318052011,"Block Group 1, Census Tract 8052.01, Cook County, Illinois",963,162,955,162,710,172,0,11,0,11,213,100,0,11,0,11,32,47,0,11,32,47,8,18,8,18,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318052012,170318052012,"Block Group 2, Census Tract 8052.01, Cook County, Illinois",867,165,757,145,565,134,0,11,0,11,141,84,0,11,0,11,51,41,0,11,51,41,110,127,102,126,0,11,8,14,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318052013,170318052013,"Block Group 3, Census Tract 8052.01, Cook County, Illinois",1485,261,1409,246,1032,214,25,20,0,11,330,152,0,11,0,11,22,35,0,11,22,35,76,107,71,107,0,11,0,11,0,11,0,11,5,11,0,11,0,11,0,11
1500000US170318052021,170318052021,"Block Group 1, Census Tract 8052.02, Cook County, Illinois",913,196,836,200,652,170,0,11,0,11,184,170,0,11,0,11,0,11,0,11,0,11,77,123,77,123,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318052022,170318052022,"Block Group 2, Census Tract 8052.02, Cook County, Illinois",549,144,485,145,485,145,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,64,82,0,11,0,11,0,11,0,11,0,11,49,78,15,25,0,11,15,25
1500000US170318052023,170318052023,"Block Group 3, Census Tract 8052.02, Cook County, Illinois",1456,255,1247,237,851,211,20,31,0,11,376,152,0,11,0,11,0,11,0,11,0,11,209,208,190,205,0,11,0,11,0,11,0,11,19,23,0,11,0,11,0,11
1500000US170318052024,170318052024,"Block Group 4, Census Tract 8052.02, Cook County, Illinois",1107,222,1075,223,648,169,98,74,0,11,320,153,0,11,0,11,9,13,9,13,0,11,32,37,0,11,0,11,11,18,0,11,0,11,0,11,21,32,0,11,21,32
1500000US170318053011,170318053011,"Block Group 1, Census Tract 8053.01, Cook County, Illinois",893,188,874,184,464,130,0,11,0,11,401,150,0,11,0,11,9,14,0,11,9,14,19,22,19,22,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318053012,170318053012,"Block Group 2, Census Tract 8053.01, Cook County, Illinois",1654,290,1420,293,1029,272,0,11,0,11,375,152,0,11,0,11,16,26,0,11,16,26,234,242,184,207,0,11,0,11,27,43,0,11,23,35,0,11,0,11,0,11
1500000US170318053013,170318053013,"Block Group 3, Census Tract 8053.01, Cook County, Illinois",689,196,680,195,426,233,28,46,0,11,159,100,0,11,0,11,67,75,0,11,67,75,9,14,9,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318053021,170318053021,"Block Group 1, Census Tract 8053.02, Cook County, Illinois",943,259,943,259,575,216,0,11,0,11,343,163,0,11,0,11,25,37,0,11,25,37,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318053022,170318053022,"Block Group 2, Census Tract 8053.02, Cook County, Illinois",1239,220,1129,211,731,173,0,11,0,11,398,166,0,11,0,11,0,11,0,11,0,11,110,98,110,98,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318053023,170318053023,"Block Group 3, Census Tract 8053.02, Cook County, Illinois",1337,284,1329,285,1097,252,52,71,0,11,160,123,0,11,20,38,0,11,0,11,0,11,8,12,8,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318054011,170318054011,"Block Group 1, Census Tract 8054.01, Cook County, Illinois",1378,261,1206,240,932,203,146,153,0,11,113,96,0,11,0,11,15,17,0,11,15,17,172,134,148,130,0,11,0,11,9,16,0,11,15,18,0,11,0,11,0,11
1500000US170318054012,170318054012,"Block Group 2, Census Tract 8054.01, Cook County, Illinois",1417,261,1262,246,1185,229,0,11,0,11,77,80,0,11,0,11,0,11,0,11,0,11,155,122,138,120,0,11,0,11,0,11,0,11,17,27,0,11,0,11,0,11
1500000US170318054013,170318054013,"Block Group 3, Census Tract 8054.01, Cook County, Illinois",1052,216,1042,218,902,211,0,11,0,11,140,80,0,11,0,11,0,11,0,11,0,11,10,15,10,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318054021,170318054021,"Block Group 1, Census Tract 8054.02, Cook County, Illinois",855,242,838,243,837,243,1,2,0,11,0,11,0,11,0,11,0,11,0,11,0,11,17,28,0,11,0,11,0,11,0,11,0,11,17,28,0,11,0,11,0,11
1500000US170318054022,170318054022,"Block Group 2, Census Tract 8054.02, Cook County, Illinois",904,259,818,247,695,233,0,11,0,11,123,150,0,11,0,11,0,11,0,11,0,11,86,111,86,111,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318054023,170318054023,"Block Group 3, Census Tract 8054.02, Cook County, Illinois",732,231,732,231,411,137,40,73,72,105,161,124,0,11,0,11,48,37,20,31,28,45,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318054024,170318054024,"Block Group 4, Census Tract 8054.02, Cook County, Illinois",1701,420,1241,342,920,238,0,11,0,11,321,194,0,11,0,11,0,11,0,11,0,11,460,359,165,256,0,11,0,11,0,11,0,11,285,326,10,17,10,17,0,11
1500000US170318054025,170318054025,"Block Group 5, Census Tract 8054.02, Cook County, Illinois",598,251,598,251,598,251,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318055011,170318055011,"Block Group 1, Census Tract 8055.01, Cook County, Illinois",1207,219,1130,189,994,195,8,13,0,11,102,98,0,11,0,11,26,39,0,11,26,39,77,96,77,96,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318055012,170318055012,"Block Group 2, Census Tract 8055.01, Cook County, Illinois",1647,288,1513,278,1312,280,5,10,0,11,182,150,0,11,0,11,14,21,0,11,14,21,134,77,134,77,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
