GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59,HD01_VD60,HD02_VD60,HD01_VD61,HD02_VD61,HD01_VD62,HD02_VD62,HD01_VD63,HD02_VD63,HD01_VD64,HD02_VD64,HD01_VD65,HD02_VD65,HD01_VD66,HD02_VD66,HD01_VD67,HD02_VD67,HD01_VD68,HD02_VD68,HD01_VD69,HD02_VD69,HD01_VD70,HD02_VD70,HD01_VD71,HD02_VD71,HD01_VD72,HD02_VD72,HD01_VD73,HD02_VD73,HD01_VD74,HD02_VD74,HD01_VD75,HD02_VD75,HD01_VD76,HD02_VD76,HD01_VD77,HD02_VD77,HD01_VD78,HD02_VD78,HD01_VD79,HD02_VD79,HD01_VD80,HD02_VD80,HD01_VD81,HD02_VD81,HD01_VD82,HD02_VD82,HD01_VD83,HD02_VD83,HD01_VD84,HD02_VD84,HD01_VD85,HD02_VD85,HD01_VD86,HD02_VD86,HD01_VD87,HD02_VD87,HD01_VD88,HD02_VD88,HD01_VD89,HD02_VD89,HD01_VD90,HD02_VD90,HD01_VD91,HD02_VD91,HD01_VD92,HD02_VD92,HD01_VD93,HD02_VD93,HD01_VD94,HD02_VD94,HD01_VD95,HD02_VD95,HD01_VD96,HD02_VD96,HD01_VD97,HD02_VD97,HD01_VD98,HD02_VD98,HD01_VD99,HD02_VD99,HD01_VD100,HD02_VD100,HD01_VD101,HD02_VD101,HD01_VD102,HD02_VD102,HD01_VD103,HD02_VD103,HD01_VD104,HD02_VD104,HD01_VD105,HD02_VD105,HD01_VD106,HD02_VD106,HD01_VD107,HD02_VD107,HD01_VD108,HD02_VD108,HD01_VD109,HD02_VD109
1400000US17031130300,17031130300,"Census Tract 1303, Cook County, Illinois",5403,432,0,16,0,16,0,16,148,87,276,171,6,10,0,16,45,48,0,16,0,16,0,16,124,100,101,96,0,16,11,17,105,94,0,16,11,17,0,16,19,29,0,16,0,16,0,16,0,16,12,21,0,16,0,16,0,16,0,16,6,10,0,16,6,9,11,18,7,11,104,81,0,16,32,53,0,16,54,72,0,16,201,70,0,16,184,131,0,16,36,33,0,16,0,16,135,54,0,16,76,61,19,28,45,51,0,16,16,24,0,16,0,16,0,16,30,29,12,18,91,58,0,16,40,45,163,123,0,16,0,16,0,16,9,15,0,16,0,16,0,16,0,16,8,12,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,8,12,0,16,24,23,0,16,0,16,6,10,14,23,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,34,34,3203,439,255,113
1400000US17031140100,17031140100,"Census Tract 1401, Cook County, Illinois",4034,574,0,11,38,58,0,11,6,18,57,89,0,11,0,11,0,11,0,11,0,11,0,11,0,11,57,89,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,9,18,26,16,26,0,11,64,54,0,11,9,14,0,11,0,11,0,11,101,54,0,11,0,11,0,11,0,11,0,11,0,11,103,77,0,11,30,26,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,50,39,0,11,16,26,0,11,0,11,0,11,20,22,0,11,0,11,0,11,0,11,0,11,242,271,0,11,218,277,0,11,24,35,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,23,28,0,11,0,11,0,11,0,11,2,4,0,11,0,11,0,11,0,11,0,11,0,11,2,4,0,11,0,11,0,11,0,11,0,11,19,32,3049,664,157,118
1400000US17031140200,17031140200,"Census Tract 1402, Cook County, Illinois",5998,700,0,16,0,16,0,16,66,61,99,121,0,16,0,16,91,121,0,16,0,16,8,12,0,16,0,16,0,16,0,16,31,47,0,16,0,16,0,16,0,16,0,16,10,15,25,34,0,16,0,16,0,16,0,16,11,13,0,16,0,16,0,16,14,18,22,17,22,29,62,33,0,16,0,16,12,19,0,16,0,16,326,137,0,16,0,16,0,16,8,14,0,16,0,16,99,78,0,16,93,65,9,14,27,35,0,16,18,28,0,16,0,16,1,2,41,34,0,16,152,86,0,16,41,64,80,71,0,16,0,16,24,30,21,23,0,16,0,16,0,16,0,16,75,72,0,16,0,16,11,22,16,32,0,16,24,37,0,16,0,16,0,16,0,16,4,8,0,16,0,16,20,32,0,16,90,46,0,16,0,16,0,16,28,45,5,9,0,16,0,16,0,16,0,16,0,16,0,16,5,9,0,16,0,16,0,16,0,16,0,16,0,16,4295,716,191,85
1400000US17031140301,17031140301,"Census Tract 1403.01, Cook County, Illinois",2739,528,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,21,27,0,11,0,11,0,11,5,8,0,11,81,83,0,11,0,11,0,11,0,11,0,11,0,11,17,24,0,11,64,83,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,18,24,0,11,25,42,18,22,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,13,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,2265,505,212,124
1400000US17031140302,17031140302,"Census Tract 1403.02, Cook County, Illinois",4597,425,0,11,51,79,0,11,56,56,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,34,54,0,11,9,14,0,11,5,10,0,11,6,11,0,11,0,11,0,11,0,11,11,18,22,42,0,11,11,15,0,11,0,11,9,16,0,11,40,35,0,11,0,11,0,11,56,102,0,11,106,75,0,11,0,11,0,11,0,11,0,11,0,11,179,126,0,11,60,62,0,11,4,9,0,11,0,11,0,11,0,11,0,11,50,45,0,11,130,101,0,11,18,29,48,44,0,11,0,11,7,12,0,11,0,11,0,11,0,11,0,11,33,54,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,33,54,0,11,59,88,37,84,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,5,10,3327,534,224,103
1400000US17031140400,17031140400,"Census Tract 1404, Cook County, Illinois",7347,865,0,16,0,16,0,16,167,167,432,433,0,16,0,16,0,16,0,16,13,22,0,16,0,16,236,336,183,265,11,18,61,94,0,16,19,33,0,16,13,22,0,16,11,18,0,16,0,16,0,16,0,16,0,16,24,37,0,16,20,31,11,17,0,16,37,29,23,28,30,29,0,16,63,65,0,16,23,28,0,16,429,140,0,16,78,73,0,16,11,19,0,16,33,52,206,132,0,16,132,104,0,16,21,25,0,16,0,16,0,16,0,16,20,32,53,73,0,16,298,171,0,16,148,155,0,16,0,16,58,64,67,63,73,83,0,16,21,25,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,170,104,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,41,68,3994,923,549,358
1400000US17031140500,17031140500,"Census Tract 1405, Cook County, Illinois",4239,481,0,11,44,72,0,11,19,20,225,191,0,11,0,11,0,11,0,11,165,180,15,24,0,11,45,69,0,11,9,14,65,104,0,11,0,11,0,11,0,11,0,11,0,11,8,13,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,22,38,0,11,48,46,0,11,0,11,0,11,9,14,0,11,187,76,0,11,12,17,0,11,0,11,0,11,0,11,132,96,0,11,85,72,0,11,11,19,0,11,27,44,0,11,0,11,0,11,0,11,0,11,185,125,0,11,34,31,0,11,0,11,0,11,0,11,186,178,0,11,0,11,0,11,0,11,19,32,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,19,32,0,11,17,19,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,64,71,2434,430,397,178
1400000US17031140601,17031140601,"Census Tract 1406.01, Cook County, Illinois",3287,717,0,11,7,10,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,36,52,0,11,19,27,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,5,9,0,11,51,64,0,11,0,11,0,11,8,13,0,11,49,42,0,11,0,11,0,11,0,11,0,11,0,11,82,86,0,11,27,32,0,11,0,11,12,17,0,11,0,11,0,11,0,11,19,29,0,11,96,70,0,11,75,118,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,15,30,0,11,0,11,0,11,14,22,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,2683,752,89,60
1400000US17031140602,17031140602,"Census Tract 1406.02, Cook County, Illinois",5714,758,0,16,0,16,0,16,215,133,12,38,0,16,0,16,0,16,0,16,0,16,0,16,0,16,12,38,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,13,19,0,16,0,16,0,16,0,16,55,61,0,16,64,60,0,16,16,20,7,12,167,124,0,16,7,11,0,16,0,16,0,16,0,16,69,58,0,16,38,35,0,16,13,22,0,16,0,16,0,16,0,16,0,16,0,16,0,16,51,37,0,16,70,100,0,16,0,16,0,16,0,16,100,174,0,16,0,16,0,16,0,16,58,93,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,58,93,0,16,39,28,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,4505,785,215,94
1400000US17031140701,17031140701,"Census Tract 1407.01, Cook County, Illinois",2296,284,0,11,0,11,0,11,70,64,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,50,62,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,13,15,80,49,0,11,61,80,0,11,19,26,14,22,155,82,0,11,0,11,0,11,0,11,0,11,0,11,133,78,0,11,17,22,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,73,57,0,11,0,11,0,11,7,15,4,7,0,11,0,11,0,11,0,11,0,11,0,11,16,29,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,16,29,0,11,13,15,5,8,0,11,5,8,11,18,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,120,103,1353,337,77,91
1400000US17031140702,17031140702,"Census Tract 1407.02, Cook County, Illinois",6163,661,0,16,0,16,0,16,41,51,93,95,65,85,0,16,0,16,0,16,0,16,0,16,0,16,28,44,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,111,114,0,16,15,19,0,16,0,16,10,15,238,163,0,16,0,16,0,16,4,10,0,16,0,16,132,85,0,16,40,52,0,16,0,16,0,16,3,8,0,16,0,16,0,16,0,16,0,16,179,148,0,16,136,189,0,16,7,13,0,16,32,31,36,53,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,47,75,7,11,0,16,7,11,11,18,5,10,0,16,0,16,0,16,0,16,0,16,0,16,5,10,0,16,0,16,0,16,0,16,0,16,0,16,4869,808,140,107
1400000US17031140800,17031140800,"Census Tract 1408, Cook County, Illinois",7604,781,0,16,0,16,0,16,105,82,230,245,0,16,0,16,193,240,0,16,0,16,37,59,0,16,0,16,0,16,0,16,0,16,0,16,17,26,0,16,16,27,0,16,0,16,13,20,0,16,0,16,0,16,0,16,10,17,0,16,52,79,0,16,13,20,39,45,82,84,171,99,0,16,42,48,0,16,72,75,0,16,641,247,0,16,59,47,0,16,39,62,0,16,0,16,710,323,0,16,82,54,0,16,35,37,0,16,0,16,0,16,0,16,0,16,68,70,0,16,245,125,18,28,53,42,90,85,11,18,94,59,29,32,61,74,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,37,35,0,16,34,54,61,93,18,24,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,70,114,4093,877,194,132
1400000US17031150200,17031150200,"Census Tract 1502, Cook County, Illinois",7601,835,0,16,75,98,0,16,180,128,47,56,0,16,0,16,0,16,0,16,0,16,12,19,0,16,35,54,0,16,0,16,0,16,0,16,0,16,38,60,0,16,0,16,0,16,87,105,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,50,50,0,16,0,16,74,65,0,16,209,220,0,16,0,16,19,30,592,194,0,16,14,24,0,16,52,70,0,16,0,16,432,138,0,16,277,201,15,23,39,46,0,16,0,16,0,16,0,16,0,16,72,64,0,16,1312,455,0,16,35,56,0,16,0,16,0,16,15,24,29,34,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,127,106,0,16,34,40,38,59,0,16,82,113,16,25,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,66,89,0,16,231,315,2996,808,430,184
1400000US17031150300,17031150300,"Census Tract 1503, Cook County, Illinois",7017,648,0,16,0,16,0,16,115,139,218,303,10,18,0,16,10,17,0,16,0,16,0,16,0,16,0,16,198,300,13,24,28,30,0,16,12,20,0,16,0,16,86,140,0,16,0,16,0,16,0,16,0,16,0,16,13,21,0,16,13,20,0,16,22,33,75,87,0,16,70,75,0,16,0,16,0,16,98,80,0,16,514,210,0,16,55,44,0,16,13,21,0,16,0,16,777,349,0,16,267,137,0,16,15,23,0,16,0,16,0,16,0,16,0,16,0,16,0,16,1554,403,0,16,50,80,61,62,0,16,14,22,38,49,0,16,0,16,0,16,0,16,0,16,29,43,0,16,29,43,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,141,90,0,16,0,16,17,22,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,84,77,2280,543,345,183
1400000US17031150401,17031150401,"Census Tract 1504.01, Cook County, Illinois",4660,501,0,11,54,84,0,11,140,199,154,248,0,11,0,11,0,11,0,11,0,11,0,11,0,11,154,248,0,11,0,11,0,11,19,29,32,52,0,11,18,28,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,155,105,0,11,92,118,0,11,139,265,0,11,293,157,0,11,53,54,0,11,30,48,0,11,0,11,358,130,0,11,108,87,0,11,0,11,0,11,0,11,0,11,0,11,0,11,19,24,0,11,1176,312,0,11,17,28,12,20,0,11,0,11,20,25,87,107,0,11,8,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,38,33,0,11,15,23,31,49,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,22,1383,340,195,86
1400000US17031150402,17031150402,"Census Tract 1504.02, Cook County, Illinois",3642,449,0,11,0,11,0,11,68,72,50,63,0,11,0,11,0,11,14,22,0,11,36,59,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1,2,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,21,33,0,11,0,11,0,11,0,11,0,11,420,195,0,11,18,27,0,11,0,11,0,11,0,11,293,136,0,11,208,119,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,533,244,0,11,0,11,18,58,0,11,0,11,0,11,9,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,22,24,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1934,545,47,38
1400000US17031150501,17031150501,"Census Tract 1505.01, Cook County, Illinois",3932,515,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,13,0,11,0,11,0,11,17,27,0,11,0,11,0,11,0,11,0,11,0,11,0,11,17,36,0,11,3,7,0,11,0,11,73,74,0,11,98,106,13,22,0,11,0,11,82,61,0,11,14,22,0,11,0,11,0,11,0,11,406,255,0,11,142,75,0,11,0,11,0,11,42,66,0,11,0,11,0,11,19,28,0,11,1080,358,0,11,0,11,0,11,0,11,0,11,14,22,59,100,31,43,21,31,16,26,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,29,32,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1672,550,77,70
1400000US17031150502,17031150502,"Census Tract 1505.02, Cook County, Illinois",4679,587,0,11,0,11,0,11,79,96,22,38,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,22,38,0,11,0,11,0,11,11,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,13,6,10,0,11,24,39,0,11,55,56,0,11,13,21,0,11,9,16,0,11,250,160,0,11,56,81,0,11,0,11,0,11,0,11,250,136,0,11,315,143,0,11,0,11,0,11,62,99,0,11,0,11,0,11,0,11,0,11,868,402,0,11,59,110,26,29,0,11,0,11,5,10,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,15,24,0,11,0,11,138,94,0,11,17,28,0,11,0,11,0,11,0,11,0,11,0,11,0,11,17,28,0,11,0,11,0,11,0,11,0,11,2071,630,320,243
1400000US17031150600,17031150600,"Census Tract 1506, Cook County, Illinois",3818,425,0,11,0,11,0,11,107,72,39,53,0,11,0,11,0,11,33,52,0,11,0,11,0,11,6,12,0,11,0,11,0,11,0,11,9,14,0,11,0,11,0,11,9,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,12,15,0,11,0,11,0,11,0,11,0,11,0,11,49,61,0,11,26,29,9,14,366,130,0,11,174,204,0,11,29,22,0,11,0,11,183,80,0,11,199,102,0,11,19,30,0,11,0,11,0,11,0,11,0,11,44,46,0,11,560,202,0,11,67,74,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,46,36,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,44,73,1613,400,214,166
1400000US17031150700,17031150700,"Census Tract 1507, Cook County, Illinois",4422,415,0,11,0,11,0,11,271,248,126,190,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,126,190,0,11,0,11,0,11,26,25,0,11,21,30,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,19,0,11,6,10,23,25,0,11,64,62,0,11,8,12,0,11,0,11,8,13,248,119,0,11,0,11,0,11,7,11,0,11,0,11,109,83,0,11,160,81,0,11,28,36,0,11,0,11,0,11,0,11,0,11,0,11,0,11,877,250,0,11,50,55,11,18,0,11,9,14,7,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,19,23,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,22,41,2077,434,234,105
1400000US17031150800,17031150800,"Census Tract 1508, Cook County, Illinois",5270,535,0,16,0,16,0,16,52,45,30,46,0,16,30,46,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,6,11,0,16,40,41,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,40,34,0,16,0,16,0,16,0,16,97,80,0,16,80,128,0,16,31,51,0,16,438,215,0,16,142,196,0,16,9,16,0,16,0,16,140,78,0,16,241,105,0,16,11,17,0,16,0,16,0,16,0,16,0,16,9,16,0,16,493,192,0,16,45,57,0,16,0,16,35,57,0,16,0,16,0,16,9,13,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,10,16,20,30,0,16,18,21,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,20,30,2992,568,262,125
1400000US17031151001,17031151001,"Census Tract 1510.01, Cook County, Illinois",2421,473,0,11,0,11,0,11,136,115,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1,4,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,12,0,11,0,11,0,11,0,11,0,11,0,11,30,47,0,11,0,11,0,11,0,11,0,11,22,26,0,11,8,15,0,11,0,11,0,11,0,11,158,194,0,11,20,18,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,220,124,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,78,106,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1509,374,231,147
1400000US17031151002,17031151002,"Census Tract 1510.02, Cook County, Illinois",5034,522,0,16,0,16,0,16,61,56,71,112,0,16,0,16,0,16,0,16,0,16,71,112,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,10,16,0,16,0,16,0,16,0,16,76,63,0,16,7,11,0,16,13,21,0,16,261,133,0,16,0,16,0,16,0,16,0,16,0,16,114,74,0,16,29,48,0,16,35,55,0,16,0,16,0,16,0,16,0,16,0,16,0,16,241,145,0,16,6,10,0,16,0,16,17,26,23,37,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,70,80,6,10,0,16,6,10,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,114,133,3597,596,277,147
1400000US17031151100,17031151100,"Census Tract 1511, Cook County, Illinois",5163,635,0,16,0,16,0,16,47,56,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,25,39,0,16,17,18,0,16,0,16,0,16,0,16,30,48,0,16,0,16,0,16,0,16,0,16,0,16,43,48,0,16,0,16,0,16,0,16,18,16,0,16,21,34,0,16,0,16,0,16,158,157,0,16,59,98,0,16,9,14,0,16,0,16,255,218,0,16,191,153,0,16,0,16,9,14,0,16,0,16,0,16,0,16,0,16,0,16,1072,245,0,16,90,135,0,16,0,16,0,16,48,76,0,16,0,16,8,12,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,16,25,0,16,0,16,35,34,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,2823,662,189,151
1400000US17031151200,17031151200,"Census Tract 1512, Cook County, Illinois",3716,358,0,11,0,11,0,11,67,52,102,111,0,11,0,11,0,11,0,11,0,11,0,11,0,11,102,111,0,11,0,11,0,11,0,11,0,11,0,11,7,11,0,11,33,49,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,12,13,19,0,11,19,20,0,11,33,37,0,11,0,11,0,11,0,11,0,11,161,74,0,11,45,49,0,11,0,11,0,11,0,11,138,84,0,11,92,62,0,11,22,34,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1144,254,0,11,34,41,0,11,0,11,0,11,0,11,26,42,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,65,69,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1579,377,128,102
